STATEA,COUNTYA,naics,EMP_2019,EMP_2022,Growth_Rate
53,21,48----,2185,1815,-16.933638443935926
53,25,48----,1410,1247,-11.560283687943262
53,27,48----,432,508,17.59259259259259
53,29,48----,413,199,-51.81598062953995
53,31,48----,87,89,2.2988505747126435
53,33,48----,53315,55138,3.4193003845071743
53,35,48----,1176,978,-16.83673469387755
53,37,48----,354,193,-45.48022598870056
53,39,48----,60,51,-15.0
53,41,48----,1442,1277,-11.44244105409154
53,43,48----,32,22,-31.25
53,45,48----,163,198,21.472392638036812
53,47,48----,383,234,-38.90339425587467
53,49,48----,20,25,25.0
53,51,48----,22,11,-50.0
53,53,48----,18913,13486,-28.69454872310051
53,55,48----,227,167,-26.431718061674008
53,57,48----,1525,1429,-6.295081967213115
53,59,48----,13,4,-69.23076923076923
53,61,48----,7138,5859,-17.91818436536845
53,63,48----,7361,6217,-15.541366662138294
53,65,48----,346,283,-18.20809248554913
53,67,48----,3058,2225,-27.240026160889467
53,69,48----,6,8,33.33333333333333
53,71,48----,348,385,10.632183908045976
